"data","titulo","url","noticia"
"19/12/2022","SOJA/CEPEA: Preço do farelo de soja segue em alta no BR","https://www.cepea.esalq.usp.br/br/diarias-de-mercado/soja-cepea-preco-do-farelo-de-soja-segue-em-alta-no-br.aspx","Cepea, 19/12/2022 – Com as demandas interna e externa aquecidas, o preço do farelo de soja se mantém em alta no mercado brasileiro, segundo indicam dados do Cepea. Na Argentina (principal abastecedora global deste derivado), a oferta da safra 2021/22 é baixa e o mercado está incerto quanto ao volume a ser produzido na temporada 2022/23, devido ao clima desfavorável. Diante disso, as expectativas são de que a demanda chinesa por farelo de soja se desloque ao Brasil. De acordo com relatório do USDA (Departamento de Agricultura dos Estados Unidos), a China deverá importar 235,24 mil toneladas de farelo de soja na safra 2022/23, o maior volume desde 2010/11 e quatro vezes mais que a quantidade importada em 2021/22. As transações globais de farelo devem somar recorde de 70,08 milhões de toneladas. Deste total, 37,9% devem sair da Argentina, 27,9%, do Brasil e 17,7%, dos Estados Unidos. Fonte: Cepea ("
"16/12/2022","TILÁPIA/CEPEA: Movimento de alta nos valores segue firme","https://www.cepea.esalq.usp.br/br/diarias-de-mercado/tilapia-cepea-movimento-de-alta-nos-valores-segue-firme.aspx","Cepea, 16/12/2022 – A baixa oferta de tilápias no mercado doméstico continuou impulsionando as cotações em novembro em todas as praças acompanhadas pelo Cepea. Trata-se do quarto mês seguido de alta. De acordo com colaboradores consultados pelo Cepea, o mesmo cenário observado de setembro a outubro se repetiu em novembro, com a indústria demandando matéria-prima para atender ao varejo e ao mercado de food servisse, ao passo que produtores indicaram ter poucos animais em peso ideal para o abate, devido ao menor alojamento no primeiro semestre deste ano. Com isso, dados do Cepea mostram que, no Norte do Paraná, o valor pago ao produtor pela tilápia in natura teve média de R$ 8,47/kg em novembro, aumento de 2,92% em relação ao do mês anterior. No Oeste do Paraná, o animal foi negociado, em média, a R$ 8,34/kg, avanço de 3,7% na mesma comparação. Na região dos Grandes Lagos (noroeste do estado de São Paulo e divisa de Mato Grosso do Sul), a cotação média foi de R$ 8,41/kg, aumento de 3,7% na comparação mensal. Fonte: Cepea ("
"16/12/2022","CITROS/CEPEA: Vendas se aquecem, mas cotações seguem estáveis","https://www.cepea.esalq.usp.br/br/diarias-de-mercado/citros-cepea-vendas-se-aquecem-mas-cotacoes-seguem-estaveis.aspx","Cepea, 16/12/2022 – As vendas de laranja estão mais aquecidas nesta semana, influenciadas pelo aumento das temperaturas médias. Apesar disso, os preços da fruta seguem estáveis. Levantamento do Cepea mostra que, nesta semana (de segunda a quinta-feira), a variedade pera tem média de R$ 42,03/cx de 40,8 kg, na árvore, leve baixa de 1,29% em comparação com a da semana anterior. A natal tem média de R$ 36,13/cx, pequeno avanço de 0,47% no mesmo período. No campo, em nova estimativa divulgada nesta semana, o Fundecitrus (Fundo de Defesa da Citricultura) indicou que a produção de laranja do cinturão citrícola de São Paulo e do Triângulo Mineiro deve totalizar 314,11 milhões de caixas de 40,8 kg na safra 2022/23, leve reajuste de 0,01% frente ao relatório e setembro e redução de 0,9% frente à estimativa inicial, de maio. Com este número, vai se confirmando a recuperação de 19,5% na produção em relação à temporada passada (2021/22), favorecida por chuvas um pouco mais regulares. Fonte: Cepea ("
"16/12/2022","FRANGO/CEPEA: Preços se enfraquecem na maior parte das praças","https://www.cepea.esalq.usp.br/br/diarias-de-mercado/frango-cepea-precos-se-enfraquecem-na-maior-parte-das-pracas.aspx","Cepea, 16/12/2022 – Os preços da carne de frango se enfraqueceram nesta semana na maioria das regiões acompanhadas pelo Cepea. Segundo agentes consultados, as recentes desvalorizações são reflexo da já esperada menor liquidez, devido à típica preferência do consumidor por “carnes natalinas” neste período do ano. Pesquisadores do Cepea ressaltam que, diferentemente das praças sulistas e das do interior de São Paulo, no atacado da Grande São Paulo, os frangos inteiros congelado e resfriado registraram leves valorizações. Apesar da alta, colaboradores relatam dificuldades em sustentar os preços pedidos, sinalizando a possibilidade de quedas, como observado na maioria das regiões acompanhadas pelo Cepea. Fonte: Cepea ("
"16/12/2022","IPPA/CEPEA: IPPA recua em novembro pelo terceiro mês seguido","https://www.cepea.esalq.usp.br/br/diarias-de-mercado/ippa-cepea-ippa-recua-em-novembro-pelo-terceiro-mes-seguido-1.aspx","Cepea, 16/12/2022 – Em novembro, o Índice de Preços ao Produtor de Grupos de Produtos Agropecuários (IPPA/CEPEA) caiu 1,3% frente a outubro, sendo o terceiro mês de baixa consecutiva. Este resultado refletiu os recuos observados para o IPPA/Cana-Café, o IPPA/Pecuária e o IPPA/Hortifrutícolas, cujas variações foram, respectivamente, de 4,6%, 3,6% e 3,2%. O IPPA/Grãos, por sua vez, avançou 1,4%. No caso do IPPA/Cana-Café, a baixa se deve à importante queda dos preços nominais do café, cuja média mensal atingiu o menor patamar desde julho de 2021. Em relação ao IPPA/Pecuária, as desvalorizações do leite, do boi gordo, dos ovos e do frango vivo influenciaram o Índice. Os valores da arroba do boi gordo foram pressionados pelo aumento da oferta de animais para abate. Segundo pesquisadores do Cepea, em termos reais, os preços médios mensais retornaram aos patamares de outubro de 2019, quando se iniciou um intenso movimento de alta, devido à restrição de oferta e ao crescimento da demanda chinesa. Para o IPPA/Hortifrutícolas, o desempenho reflete as quedas dos preços nominais da banana e da uva. No caso da banana, cuja queda do preço se sobressai no grupo, houve expansão da oferta. Já para o IPPA/Grãos, a alta esteve atrelada às elevações nos preços do arroz em casca, do trigo em grão, da soja, do algodão em pluma e do milho. Na mesma comparação, o IPA-OG-DI Produtos Industriais, calculado e divulgado pela FGV, registrou ligeiro avanço de 0,22%, indicando que, de outubro para novembro, os preços agropecuários caíram frente aos industriais da economia. Na mesma comparação, os preços internacionais dos alimentos, calculado pela FAO, recuaram 0,15%; enquanto o dólar, em termos nominais, avançou 0,38% frente ao Real. Fonte: Cepea ("
"15/12/2022","BOI/CEPEA: Setor pecuário nacional investe, e abate cresce em 2022","https://www.cepea.esalq.usp.br/br/diarias-de-mercado/boi-cepea-setor-pecuario-nacional-investe-e-abate-cresce-em-2022.aspx","Cepea, 15/12/2022 – Os investimentos realizados pelo setor pecuário nacional em tecnologias (sobretudo em nutrição, genética, pastagem e sanidade) ao longo dos últimos anos vêm sendo evidenciados atualmente por dados oficiais, que mostram crescimento no número de abate de animais e ganho de produtividade. No acumulado de janeiro a setembro, segundo informações do IBGE, foram abatidos no Brasil 22,191 milhões de animais, 7,83% a mais que no mesmo período de 2021. Pesquisadores do Cepea indicam que esses números ajudam a entender a dinâmica dos preços da arroba ao longo deste ano – vale lembrar que, no acumulado da parcial de 2022, o valor médio mensal do Indicador do boi gordo CEPEA/B3 (mercado paulista) já recuou 9,4%, em termos reais (IGP-DI), passando para R$ 290,76 em dezembro (média até o dia 13). Fonte: Cepea ("
"15/12/2022","SUÍNOS/CEPEA: Demanda se aquece, e preço sobe","https://www.cepea.esalq.usp.br/br/diarias-de-mercado/suinos-cepea-demanda-se-aquece-e-preco-sobe.aspx","Cepea, 15/12/2022 – Com a proximidade das festas de fim de ano, a demanda por carne suinícola vem se aquecendo. Diante disso, os preços do suíno vivo e da carcaça voltaram a reagir em todas praças acompanhadas pelo Cepea. Entre os cortes mais procurados está o lombo, que registrou a valorização mais expressiva. Agentes consultados pelo Cepea se mostram otimistas e esperam que as vendas continuem aquecidas nos próximos dias. Na direção contrária do mercado doméstico, as exportações brasileiras de carne suína vêm se enfraquecendo nesta primeira quinzena de dezembro. Segundo os dados da Secex, nos sete primeiros dias úteis do mês, 27 mil toneladas de carne suína foram escoadas, com média diária de embarques em 3,9 mil toneladas, 9,2% abaixo do registrado no mês passado. Fonte: Cepea ("
"14/12/2022","CAFÉ/CEPEA: Demanda firme mantém em alta o preço do robusta","https://www.cepea.esalq.usp.br/br/diarias-de-mercado/cafe-cepea-demanda-firme-mantem-em-alta-o-preco-do-robusta.aspx","Cepea, 14/12/2022 – A demanda aquecida da indústria brasileira pelo café robusta – para utilização em blends – mantém firme o movimento de alta dos preços internos da variedade. Pesquisadores do Cepea ressaltam que, mesmo com a demanda elevada, o fechamento de negócios tem sido pontual, uma vez que vendedores estão no aguardo de valores mais atrativos para comercialização do grão. Vale lembrar que, em setembro, o robusta chegou a ser negociado a R$ 750/saca de 60 kg, o que leva parte dos agentes consultados pelo Cepea a ter expectativa de recuperação – os valores atuais operam na casa dos R$ 690/sc. Em relação ao clima, as fortes chuvas que atingiram o Espírito Santo limitaram as negociações e o transporte dos cafés. Em Rondônia, houve considerável volume de chuvas, mas sem prejudicar a comercialização. Fonte: Cepea ("
"14/12/2022","ALGODÃO/CEPEA: Preços se enfraquecem no BR","https://www.cepea.esalq.usp.br/br/diarias-de-mercado/algodao-cepea-precos-se-enfraquecem-no-br.aspx","Cepea, 14/12/2022 – Com a proximidade do final do ano e o início das férias coletivas para muitas empresas, a demanda por novos lotes de algodão em pluma está se desaquecendo. Cotonicultores, por sua vez, estão sem interesse em realizar novas vendas, tendo em vista que se mostram capitalizados e com bom volume da safra já comprometido. Nesse cenário, o ritmo de negócios está lento, e os preços da pluma, que vinham registrando reação nas últimas semanas, estão enfraquecidos. Fonte: Cepea ("
"13/12/2022","BANANA/CEPEA: Preço da nanica recua, mas o da prata se mantém","https://www.cepea.esalq.usp.br/br/diarias-de-mercado/banana-cepea-preco-da-nanica-recua-mas-o-da-prata-se-mantem.aspx","Cepea, 13/12/2022 – Os valores da banana nanica caíram, enquanto os da prata anã se mantiveram em altos patamares na semana passada (de 5 a 9 de dezembro), em Bom Jesus da Lapa (BA). A nanica de primeira qualidade foi vendida por R$ 1,74/kg, redução de 4% em relação ao período anterior, enquanto a prata anã de mesmo perfil teve média de R$ 3,96/kg. Produtores consultados pelo Hortifruti/Cepea relatam que esse cenário se deve à baixa oferta da prata, tanto na região baiana quanto nas concorrentes, e à maior disponibilidade da nanica, principalmente nas áreas produtoras do Sudeste. Fonte: Cepea/Hortifruti – "
"13/12/2022","AÇÚCAR/CEPEA: Saca é negociada a R$ 140 em SP","https://www.cepea.esalq.usp.br/br/diarias-de-mercado/acucar-cepea-saca-e-negociada-a-r-140-em-sp.aspx","Cepea, 13/12/2022 – Os preços médios do açúcar cristal branco praticados no mercado spot do estado de São Paulo seguem firmes e já operam na casa dos R$ 140,00/saca de 50 kg. De acordo com pesquisadores do Cepea, esse patamar nominal não era observado desde o início da safra 2022/23, em abril. A alta nos valores se deve à maior restrição de oferta do cristal branco para as negociações na pronta-entrega. Além disso, o número de comercialização envolvendo volumes maiores tem sido menor. Fonte: Cepea ("
"13/12/2022","TRIGO/CEPEA: Dados ainda apontam safras nacional e mundial recordes","https://www.cepea.esalq.usp.br/br/diarias-de-mercado/trigo-cepea-dados-ainda-apontam-safras-nacional-e-mundial-recordes.aspx","Cepea, 13/12/2022 – As estimativas de produções brasileira e mundial de trigo na safra 2022/23 continuam apontando volume recorde. A Conab estima que a safra 2022/23 no Brasil seja de 9,55 milhões de toneladas, alta de 24,4% frente à temporada 2021/22 e um recorde. Quanto à produção mundial 2022/23, segundo dados do USDA, está estimada em 780,58 milhões de toneladas, 0,2% acima dos da safra passada. Quanto aos preços, dados do Cepea mostram que seguem em queda no Brasil. Segundo pesquisadores, a baixa está atrelada à desvalorização internacional e ao crescimento na oferta de trigo no País. Vale lembrar que a colheita nacional está quase finalizada nos principais estados produtores, Rio Grande do Sul e Paraná. Fonte: Cepea ("
"13/12/2022","ETANOL/CEPEA: Indicador do hidratado cai pela 5ª semana seguida","https://www.cepea.esalq.usp.br/br/diarias-de-mercado/etanol-cepea-indicador-do-hidratado-cai-pela-5-semana-seguida.aspx","Cepea, 13/12/2022 – Em meio ao reduzido número de negócios sendo realizados no mercado spot do estado de São Paulo, os preços do etanol hidratado caíram pela quinta semana seguida. Pesquisadores do Cepea ressaltam, inclusive, que, ao longo da semana passada, as cotações recuaram diariamente. Sendo assim, entre 5 e 9 de dezembro, o Indicador CEPEA/ESALQ semanal do etanol hidratado do estado de São Paulo fechou a R$ 2,7155/litro (líquido de ICMS e PIS/Cofins – alíquota zerada), queda de 2,17% frente ao do período anterior. Para o anidro, o Indicador CEPEA/ESALQ fechou a R$ 3,1511/litro, valor líquido de impostos (PIS/Cofins – alíquota zerada), recuo de 2,48%. Fonte: Cepea ("
"12/12/2022","SOJA/CEPEA: Preocupação com safra na Argentina eleva preço do farelo","https://www.cepea.esalq.usp.br/br/diarias-de-mercado/soja-cepea-preocupacao-com-safra-na-argentina-eleva-preco-do-farelo.aspx","Cepea, 12/12/2022 – Os preços do farelo de soja subiram no Brasil ao longo da semana passada. Segundo pesquisadores do Cepea, os valores foram impulsionados pela firme demanda externa e sobretudo por preocupações relacionadas à oferta desse derivado na safra 2022/23 da Argentina. Ressalta-se que o clima quente e seco tem dificultado a semeadura da oleaginosa no país vizinho, o maior exportador mundial de derivados de soja, o que já tem deslocado a demanda externa por farelo ao Brasil e aos Estados Unidos.  De acordo com dados da Secex, na parcial deste ano (de janeiro a novembro), o Brasil exportou volume recorde de 19,25 milhões de toneladas de farelo de soja, 24,4% acima do embarcado em igual período do ano passado. Fonte: Cepea ("
"12/12/2022","MILHO/CEPEA: Negócios estão lentos no Brasil","https://www.cepea.esalq.usp.br/br/diarias-de-mercado/milho-cepea-negocios-estao-lentos-no-brasil.aspx","Cepea, 12/12/2022 – As negociações envolvendo milho ocorrem de forma pontual no mercado brasileiro, com agentes consultados pelo Cepea atentos aos possíveis impactos das elevadas temperaturas no Sul do País sobre o desenvolvimento da safra verão e também ao forte ritmo das exportações. Quanto aos preços, dados do Cepea mostram que seguiram em queda no interior do Brasil, sendo que as baixas registradas nos portos foram mais intensas, o que se deve às desvalorizações externa e do dólar. Fonte: Cepea ("
"12/12/2022","OVOS/CEPEA: Preços se estabilizam neste início de mês","https://www.cepea.esalq.usp.br/br/diarias-de-mercado/ovos-cepea-precos-se-estabilizam-neste-inicio-de-mes.aspx","Cepea, 12/12/2022 – Os preços dos ovos se mantiveram estáveis neste início de dezembro. De acordo com colaboradores consultados pelo Cepea, essa estabilidade é reflexo do ajuste entre a oferta e a demanda pela proteína. Quanto à produção de ovos de galinha (POG) para consumo, dados divulgados pelo IBGE (Instituto Brasileiro de Geografia e Estatística) e compilados pelo Cepea indicam que bateu recorde no terceiro trimestre deste ano, atingindo 826,5 mil dúzias, crescimento de 0,8% frente à do segundo trimestre e também o maior volume já registrado em um trimestre em toda a série histórica do IBGE, iniciada em 2018. Fonte: Cepea ("
"12/12/2022","MANDIOCA/CEPEA: Preços seguem em alta, e média supera R$ 1.175,00/t","https://www.cepea.esalq.usp.br/br/diarias-de-mercado/mandioca-cepea-precos-seguem-em-alta-e-media-supera-r-1-175-00-t.aspx","Cepea, 12/12/2022 – Neste período de entressafra, a oferta de mandioca segue abaixo da demanda, contexto que mantém os preços da raiz em alta. Mandiocultores consultados pelo Cepea estão sem interesse pela comercialização das lavouras mais novas, devido à baixa produtividade agrícola, e as chuvas também dificultaram os trabalhos de campos. Assim, entre 5 e 9 de dezembro, o valor médio nominal a prazo para a tonelada de mandioca posta fecularia foi de R$ 1.175,27, com alta de 1,2% frente ao da semana anterior. Em termos reais (deflacionamento pelo IGP-DI), a média supera em 63% a de igual período do ano passado, sendo a terceira maior de toda a série histórica do Cepea, iniciada em 2002. Fonte: Cepea ("
"09/12/2022","CITROS/CEPEA: Preços da tahiti caem com força neste começo de mês","https://www.cepea.esalq.usp.br/br/diarias-de-mercado/citros-cepea-precos-da-tahiti-caem-com-forca-neste-comeco-de-mes.aspx","Cepea, 09/12/2022 – Os preços da lima ácida tahiti estão caindo com força neste início de dezembro. Segundo colaboradores do Cepea, o cenário deve-se ao aumento da oferta, já que a maturação da fruta foi favorecida pelo retorno das chuvas mais regulares. Além disso, a disponibilidade de fruta de qualidade vem se recuperando aos poucos. Neste cenário, as cotações, que atingiram elevados patamares de agosto a meados de novembro, estão, agora, em baixos patamares. A média da parcial desta semana (de segunda a quinta-feira) é de R$ 25,36/cx de 27 kg, colhida, desvalorização de 44,41% em comparação com a semana anterior e 24% inferior à de dezembro de 2021, em termos nominais. Fonte: Cepea ("
"9/12/2022","FRANGO/CEPEA: Volume exportado em 2022 deve atingir novo recorde","https://www.cepea.esalq.usp.br/br/diarias-de-mercado/frango-cepea-volume-exportado-em-2022-deve-atingir-novo-recorde.aspx","Cepea, 9/12/2022 – As exportações brasileiras de carne de frango ("
"8/12/2022","BOI/CEPEA: Volume exportado na parcial de 2022 já é recorde anual","https://www.cepea.esalq.usp.br/br/diarias-de-mercado/boi-cepea-volume-exportado-na-parcial-de-2022-ja-e-recorde-anual.aspx","Cepea, 8/12/2022 – As exportações brasileiras de carne bovina in natura recuaram de outubro para novembro. Ainda assim, pesquisadores do Cepea destacam que os elevados volumes embarcados nos meses anteriores – sobretudo em agosto e em setembro, quando as vendas externas estiveram acima de 200 mil toneladas – já garantiram recorde anual para 2022. Segundo dados da Secex, em novembro, foram escoadas 148,8 mil toneladas de carne bovina, 23% a menos que em outubro. De janeiro a novembro deste ano, o Brasil já exportou 1,84 bilhão de toneladas de carne bovina, sendo 28,5% acima da quantidade escoada no mesmo período de 2021 (1,43 bilhão) e também recorde para um ano – nos 12 meses de 2021, o País embarcou 1,561 bilhão de toneladas. Até então, 2020 sustentava o volume recorde, de 1,725 bilhão de toneladas. Fonte: Cepea ("
"8/12/2022","SUÍNOS/CEPEA: Valores oscilam neste começo de mês","https://www.cepea.esalq.usp.br/br/diarias-de-mercado/suinos-cepea-valores-oscilam-neste-comeco-de-mes.aspx","Cepea, 8/12/2022 – Neste início de dezembro, as cotações do suíno posto no mercado independente vêm registrando movimentações distintas dentre as regiões acompanhadas pelo Cepea, conforme as condições locais de oferta e procura. Quanto às exportações brasileiras de carne suína, considerando-se produtos in natura e industrializados, recuaram em novembro, mas ainda ficaram acima do volume embarcado no mesmo mês de 2021. De acordo com dados da Secretária de Comércio Exterior (Secex), foram escoadas 91,8 mil toneladas da proteína, queda de 5,5% em relação a outubro, porém, 17,8% superior ao volume exportado em novembro/21. Ressalta-se que a quantidade embarcada em novembro é a menor em cinco meses. Fonte: Cepea ("
"07/12/2022","ALGODÃO/CEPEA: Alta externa eleva preços no Brasil","https://www.cepea.esalq.usp.br/br/diarias-de-mercado/algodao-cepea-alta-externa-eleva-precos-no-brasil-1.aspx","Cepea, 07/12/2022 – Os preços do algodão em pluma vêm avançando neste começo de dezembro. Apesar de o ritmo de negócios estar lento, os valores internos são influenciados pelas valorizações externas da pluma. Segundo pesquisadores do Cepea, enquanto vendedores estão firmes nos preços pedidos por novos lotes, atentos às altas na Bolsa de Nova York (ICE Futures), compradores, especialmente indústrias, utilizam a pluma de estoque e/ou de contratos a termo. Demandantes ativos adquirem apenas pequenos volumes, para necessidades imediatas, alegando dificuldades no repasse dos reajustes de preços aos manufaturados. Fonte: Cepea ("
"07/12/2022","CAFÉ/CEPEA: Maior demanda eleva Indicador do robusta","https://www.cepea.esalq.usp.br/br/diarias-de-mercado/cafe-cepea-maior-demanda-eleva-indicador-do-robusta.aspx","Cepea, 07/12/2022 – As cotações domésticas do café robusta avançaram ao longo de novembro, impulsionadas pela maior presença de compradores no mercado spot nacional. Segundo pesquisadores do Cepea, agentes mostram aumento no interesse pela variedade para utilização em blends. Produtores, atentos a esse cenário, se afastam das negociações, à espera de novas valorizações do robusta. Assim, o Indicador CEPEA/ESALQ do tipo 6 peneira 13 acima terminou o dia 30 de novembro a R$ 609,67/saca de 60 kg, elevação de 3,9% em relação ao último dia útil de outubro. No campo, cafeicultores do Espírito Santo estão preocupados com as lavouras. Com o estresse hídrico e as intensas ventanias relatadas em meses passados, a desfolha dos cafezais ocorreu de maneira intensa, ocasionando, em novembro, problemas no pegamento das flores. Em Rondônia, a grande quantidade de chuvas foi satisfatória em novembro, mas produtores seguem atentos ao alto índice de abortamento nos cafezais. Fonte: Cepea ("
"07/12/2022","ARROZ/CEPEA: Demandas interna e externa firmes mantêm preços em alta","https://www.cepea.esalq.usp.br/br/diarias-de-mercado/arroz-cepea-demandas-interna-e-externa-firmes-mantem-precos-em-alta.aspx","Cepea, 07/12/2022 – As cotações do arroz em casca estão em elevação no mercado interno, de acordo com dados do Cepea. Esse contexto altista está atrelado aos embarques recordes neste ano e à boa movimentação para novos negócios nos mercados interno e externo. As exportações brasileiras de arroz em casca já somam volume recorde nesta temporada 2022, mesmo faltando um mês para o encerramento. De janeiro a novembro deste ano, as exportações somaram 1,91 milhão de toneladas, o maior volume anual desde o início da série histórica da Secex, em 1997. Fonte: Cepea ("
"06/12/2022","CENOURA/CEPEA: Alta disponibilidade mantém preços em baixos patamares em MG","https://www.cepea.esalq.usp.br/br/diarias-de-mercado/cenoura-cepea-alta-disponibilidade-mantem-precos-em-baixos-patamares-em-mg.aspx","Cepea, 06/12/2022 – Com a oferta de cenoura elevada em São Gotardo (MG), as cotações seguem em queda, de acordo com informações do Hortifruti/Cepea. Na semana passada (de 28/11 a 02/12), a cenoura “suja” foi vendida a R$ 12,60/cx de 29 kg, leve recuo de 3,10% frente ao período anterior. Em relação ao mesmo período de 2021, os preços estão 52% inferiores. Segundo colaboradores do Hortifruti/Cepea, mesmo com chuvas em alguns dias da semana, o clima, no geral, está favorável ao desenvolvimento das raízes, sem problemas com doenças e descarte, o que eleva a disponibilidade. Alguns casos pontuais de “pinta” apareceram nas plantações, mas isso não afetou a produção. As vendas para outras regiões, como BA, RS e RJ continuam, mas, mesmo assim, ainda sobra muita cenoura na praça mineira. Fonte: Cepea/Hortifruti – "
"06/12/2022","TRIGO/CEPEA: Colheita está na reta final; produção no RS pode ser recorde","https://www.cepea.esalq.usp.br/br/diarias-de-mercado/trigo-cepea-colheita-esta-na-reta-final-producao-no-rs-pode-ser-recorde.aspx","Cepea, 06/12/2022 – A colheita de trigo caminha para a reta final em algumas regiões brasileiras. No Rio Grande do Sul, especificamente, além da possibilidade de produção recorde, agentes consultados pelo Cepea relatam que o cereal colhido apresenta boa qualidade. Diante disso, as negociações no estado seguem mais intensas que nas demais praças acompanhadas pelo Cepea. Quanto aos preços do cereal, recuaram no mercado interno, influenciados pelas desvalorizações externa e do dólar e também pela maior oferta do cereal. Fonte: Cepea ("
"06/12/2022","AÇÚCAR/CEPEA: Baixa oferta no spot paulista mantém preços em alta em SP","https://www.cepea.esalq.usp.br/br/diarias-de-mercado/acucar-cepea-baixa-oferta-no-spot-paulista-mantem-precos-em-alta-em-sp.aspx","Cepea, 06/12/2022 – Segundo pesquisadores do Cepea, com o encerramento da colheita da cana-de-açúcar da safra 2022/23 na maior parte das lavouras do estado de São Paulo, os balanços sobre a produção total e volumes já comprometidos com os contratos internos e externos têm levado usinas a limitar as quantidades direcionadas ao spot. Diante disso, a oferta do açúcar cristal branco para entrega imediata segue restrita, contexto que vem elevando as cotações do adoçante no mercado spot do estado de São Paulo. Inclusive, a alta dos preços do cristal branco no mercado doméstico fez com que as vendas internas recuperassem a vantagem sobre as exportações – lembrando que, nas três semanas anteriores, o front externo remunerava mais que o mercado interno. Fonte: Cepea ("
"06/12/2022","ETANOL/CEPEA: Com ritmo lento de negócios, preços recuam na semana","https://www.cepea.esalq.usp.br/br/diarias-de-mercado/etanol-cepea-com-ritmo-lento-de-negocios-precos-recuam-na-semana.aspx","Cepea, 06/12/2022 – O ritmo de negócios envolvendo etanol esteve mais lento na semana passada, inclusive por conta dos jogos do Brasil na Copa do Mundo. De acordo com pesquisadores do Cepea, distribuidoras mostraram pouco interesse de fechar novas compras, esticando ao máximo seus estoques. Alguns poucos vendedores cederam aos preços de negociação, na tentativa de elevar a liquidez. Ainda assim, de modo geral, usinas estiveram firmes nos preços. O Indicador CEPEA/ESALQ semanal do etanol hidratado do estado de São Paulo fechou a R$ 2,7757/litro (líquido de ICMS e PIS/Cofins – alíquota zerada), queda de 1,2% frente ao do período anterior. Para o anidro, o Indicador CEPEA/ESALQ fechou a R$ 3,2311/litro, valor líquido de impostos (PIS/Cofins – alíquota zerada), recuo de 0,35%. Fonte: Cepea ("
"5/12/2022","MILHO/CEPEA: Valor interno se enfraquece; vendas externas seguem intensas","https://www.cepea.esalq.usp.br/br/diarias-de-mercado/milho-cepea-valor-interno-se-enfraquece-vendas-externas-seguem-intensas.aspx","Cepea, 5/12/2022 – Os preços do milho se enfraqueceram ao longo da semana passada nos portos e também em muitas praças acompanhadas pelo Cepea no interior do País. Segundo pesquisados do Cepea, os valores foram pressionados pela menor paridade de exportação. Já as vendas externas do cereal seguem aquecidas, e há sinalização de movimento intenso nas próximas semanas. A Secex indicou que saíram dos portos brasileiros 6 milhões de toneladas de milho em novembro, mais que o dobro (153%) do volume embarcado em novembro/21. Pesquisadores do Cepea ressaltam que as recentes negociações nos portos brasileiros ocorrem em um cenário de preocupações com a oferta mundial (devido à seca na União Europeia e na China), com as tensões no Mar Negro (em função dos conflitos entre a Rússia e a Ucrânia) e com o clima na América do Sul, sobretudo na Argentina.  Fonte: Cepea ("
"5/12/2022","OVOS/CEPEA: Preços dos ovos recuam em novembro","https://www.cepea.esalq.usp.br/br/diarias-de-mercado/ovos-cepea-precos-dos-ovos-recuam-em-novembro.aspx","Cepea, 5/12/2022 – Os preços dos ovos recuaram em novembro em todas as regiões acompanhadas pelo Cepea. De acordo com colaboradores, a procura esteve enfraquecida ao longo do mês. Além disso, as vendas se enfraqueceram também em dias de jogos do Brasil na Copa do Mundo. Esse cenário, por sua vez, pressionou as cotações do produto em novembro. Pesquisadores do Cepea ressaltam que, apesar de dezembro tradicionalmente não ser um mês de vendas significativas e de aumento nas cotações, a expectativa é de que, com os estoques mais enxutos em parte das regiões, haja valorizações nos próximos dias. Fonte: Cepea ("
"5/12/2022","SOJA/CEPEA: Preços do grão e dos derivados recuam","https://www.cepea.esalq.usp.br/br/diarias-de-mercado/soja-cepea-precos-do-grao-e-dos-derivados-recuam.aspx","Cepea, 5/12/2022 – Os valores da soja em grão caíram no mercado brasileiro na semana passada. Segundo pesquisadores do Cepea, a pressão veio do enfraquecimento nas demandas externa e doméstica e também da desvalorização do dólar frente ao Real. Com a queda nos preços da soja em grão, as cotações dos derivados também recuaram. Além disso, grande parte dos consumidores domésticos consultada pelo Cepea sinaliza estar abastecida para o restante do ano, enquanto uma parcela menor adquire pequenos lotes, apenas para completar estoques. Fonte: Cepea ("
"5/12/2022","MANDIOCA/CEPEA: Oferta segue reduzida e preços, em alta","https://www.cepea.esalq.usp.br/br/diarias-de-mercado/mandioca-cepea-oferta-segue-reduzida-e-precos-em-alta.aspx","Cepea, 5/12/2022 – O clima favoreceu a colheita de raiz de mandioca na maior parte das regiões acompanhadas pelo Cepea. Apesar disso, a oferta seguiu abaixo do esperado por agentes, visto que a maior parte dos produtores continua postergando a comercialização das lavouras entre 10 e 15 meses, devido à menor produtividade. Mesmo buscando a matéria-prima em regiões mais distantes, muitas fecularias e farinheiras consultadas pelo Cepea indicaram ter dificuldades de se abastecer. Nesse cenário, os valores da raiz seguiram firmes ao longo da semana passada, já operando acima dos R$ 1.1150,00/t posta fecularia, na maior parte das regiões. Fonte: Cepea ("
