,data,titulo,url,noticia,qtde_palavras_soja,data_hora,ano,mes
4638,22/02/2017,"SOJA/CEPEA: Colheita avança, mas preço se mantém firme",https://www.cepea.esalq.usp.br/br/diarias-de-mercado/soja-cepea-colheita-avanca-mas-preco-se-mantem-firme.aspx,"Cepea, 22/02/2017 - As cotações internas da soja em grão seguem firmes, apesar do avanço da colheita e da forte desvalorização do farelo de soja. Porém, há divergência entre os preços ofertados e pedidos. Enquanto vendedores limitam as vendas, apoiados na valorização do dólar frente ao Real e na comercialização antecipada de mais da metade da produção, compradores estão de olho na grande oferta que o Brasil deve ter nesta temporada e propõem valores menores. Ao mesmo tempo, os preços atuais e a taxa cambial têm incentivado sojicultores a fixar preços já para a safra 2016/17, principalmente para março do ano que vem. No campo, a expectativa é de safra volumosa e com qualidade melhor que a esperada incialmente.",2.0,2017-02-22,2017.0,2.0
1829,,"SOJA/CEPEA: Dólar pressiona valores, mas médias mensais são as maiores desde jun16",https://www.cepea.esalq.usp.br/br/diarias-de-mercado/soja-cepea-dolar-pressiona-valores-mas-medias-mensais-sao-as-maiores-desde-jun16.aspx,"Cepea, 01/06/20 – A recente desvalorização do dólar frente ao Real enfraqueceu os preços de soja e derivados no mercado brasileiro, resultando em baixa liquidez, conforme indicam pesquisadores do Cepea. Grande parte dos sojicultores já está capitalizada e, por isso, não tem interesse em reduzir neste momento os valores de venda para negociar novos lotes. A moeda norte-americana caiu 4,3% entre 22 e 29 de maio, a R$ 5,34 na sexta-feira, 29. No mesmo comparativo, os Indicadores ESALQ/BM&FBovespa da soja Paranaguá (PR) e CEPEA/ESALQ Paraná recuaram 2,12% e 2,62%, respectivamente, a R$ 107,51 e a R$ 100,4/saca de 60 kg, na mesma ordem, nessa sexta-feira. Mesmo com as recentes quedas, as médias mensais dos Indicadores ESALQ/BM&FBovespa Paranaguá e CEPEA/ESALQ Paraná, de R$ 110,41 e de R$ 103,340/sc de 60 kg, nessa ordem, ainda são as maiores desde junho de 2016 (os valores foram deflacionados pelo IGP-DI de abril/20). Fonte: Cepea – ",2.0,,,
212,18/01/2021,SOJA/CEPEA: Elevação externa e baixo excedente doméstico mantêm preço em alta no BR,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/soja-cepea-elevacao-externa-e-baixo-excedente-domestico-mantem-preco-em-alta-no-br.aspx,"Cepea, 18/01/2021 – Os preços internos da soja estão em alta, influenciados pela valorização externa e pelo baixo excedente doméstico. O Indicador ESALQ/BM&FBovespa Paranaguá (PR) subiu 2,45% entre 8 e 15 de janeiro, a R$ 169,66/sc na sexta-feira, 15. O Indicador CEPEA/ESALQ Paraná avançou 3,75% no mesmo comparativo, a R$ 166,97/sc de 60 kg na sexta. No campo, o cultivo de soja está praticamente finalizado no Brasil, e a Conab estima produção nacional em 133,69 milhões de toneladas, pouco acima da esperada pelo USDA, de 133 milhões de toneladas. Agora, as atenções de agentes se voltam à colheita, que já foi iniciada em Mato Grosso, Mato Grosso do Sul, Paraná e Minas Gerais. Entretanto, o ritmo das atividades ainda é lento, tendo em vista o cultivo tardio. A expectativa é de que os trabalhos de campo se intensifiquem entre o final de janeiro e o começo de fevereiro. As áreas de cultivo precoce têm registrado baixa produtividade, diante das chuvas tardias. Fonte: ",2.0,2021-01-18,2021.0,1.0
8084,,SOJA: Mercado lento no início de 2010,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/soja-mercado-lento-no-inicio-de-2010.aspx,"Cepea, 11/1/2010 - O mercado de soja registrou poucos negócios em todo Brasil no início do ano, segundo pesquisas do Cepea. Para o produto posto no porto de Paranaguá, por exemplo, houve apenas indicações nominais de alguns agentes, com a maior parte sem ao menos ter referência de preço. Segundo agentes colaboradores, parte dos produtores/cooperativas precisa escoar o que resta de grãos nos armazéns para a nova safra, o que acaba resultando em recuos dos preços. A pouca movimentação fez com que os Indicadores apresentassem preços nominais no período. O Indicador CEPEA/ESALQ (média de cinco regiões do Paraná) da soja em grão teve leve baixa de 0,7% entre 30 de dezembro e 8 de janeiro, fechando a R$ 42,21/saca de 60 kg na sexta-feira. Já o Indicador ESALQ/BM&FBovespa (produto posto porto de Paranaguá) ficou estável, permanecendo a R$ 42,00/sc. ",2.0,,,
1050,16/03/2020,"SOJA/CEPEA: Apesar de colheita em reta final, preços seguem firmes",https://www.cepea.esalq.usp.br/br/diarias-de-mercado/soja-cepea-apesar-de-colheita-em-reta-final-precos-seguem-firmes.aspx,"Cepea, 16/03/2020 – Mesmo com as atividades de colheita de soja na reta final em algumas regiões do Brasil acompanhadas pelo Cepea e a produtividade elevada, os valores continuam em alta. Esse cenário está atrelado à valorização do dólar e à firme demanda externa. No acumulado de março (de 28 de fevereiro a 13 de março), os Indicadores ESALQ/BM&FBovespa da soja Paranaguá (PR) e CEPEA/ESALQ Paraná registraram avanços de 2,58% e 3,6%, com respectivos fechamentos a R$ 92,18/sc de 60 kg e a R$ 85,89/sc nessa sexta-feira, 13. Em Goiás, cerca de 80% da área já foi colhida, de acordo com levantamento do Cepea. Em Mato Grosso do Sul, a colheita passa de 70% e, em São Paulo, de 60%. Quanto ao dólar, finalizou a R$ 4,852 nessa sexta, 4,8% superior ao da sexta-feira anterior e recorde nominal, cenário que segue favorecendo as exportações brasileiras. Fonte: Cepea – ",2.0,2020-03-16,2020.0,3.0
4111,19/12/2016,"SOJA/CEPEA: Clima, dólar e demanda enfraquecida pressionam cotações no BR",https://www.cepea.esalq.usp.br/br/diarias-de-mercado/soja-cepea-clima-dolar-e-demanda-enfraquecida-pressionam-cotacoes-no-br.aspx,"Cepea, 19/12/2016 – Os preços da soja e dos derivados caíram na semana passada. Segundo pesquisadores do Cepea, a pressão vem do clima favorável ao desenvolvimento da oleaginosa no Brasil, da demanda enfraquecida, da desvalorização do dólar frente ao Real e da estimativa de safra nacional recorde. Quanto à liquidez interna, novamente, a disparidade entre as ofertas de compradores e de vendedores limitou as negociações. Na sexta-feira, 16, a média ponderada da soja no Paraná, refletida no Indicador CEPEA/ESALQ, fechou a R$ 75,52/saca 60 kg, queda de 0,64% em relação à sexta anterior, 9. ",2.0,2016-12-19,2016.0,12.0
1065,03/02/2020,SOJA/CEPEA: Preços da oleaginosa e derivados registram queda no mercado interno,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/soja-cepea-precos-da-oleaginosa-e-derivados-registram-queda-no-mercado-interno.aspx,"Cepea, 03/02/2020 – Segundo pesquisas do Cepea, os preços de soja e derivados estão em queda no mercado brasileiro, devido à baixa na CME Group (Bolsa de Chicago), à menor demanda doméstica e ao menor ritmo de embarques do Brasil. Além disso, o avanço da colheita da oleaginosa no País tem deixado compradores consultados pelo Cepea reticentes nas aquisições, à espera de preços menores nos próximos dias. Há também menor necessidade de compra das indústrias, uma vez que grande parte está recebendo lotes de contratos efetivados ainda em 2019. Entre 24 e 31 de janeiro, os Indicadores ESALQ/BM&FBovespa da soja Paranaguá (PR) e CEPEA/ESALQ Paraná cederam 0,7% e 2%, respectivamente, fechando a R$ 85,33 e a R$ 80,36/sc de 60 kg na sexta-feira, 31. Fonte: Cepea – ",2.0,2020-02-03,2020.0,2.0
4069,09/01/2017,SOJA/CEPEA: Oferta elevada deve limitar reações de preços em 2017,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/soja-cepea-oferta-elevada-deve-limitar-reacoes-de-precos-em-2017.aspx,"Cepea, 09/01/2017 – A produção brasileira de soja deve atingir recorde em 2017, impulsionada pela rentabilidade positiva na safra 2016/17 frente a culturas concorrentes em área, como milho e algodão. No cenário global, com quase 122 milhões de hectares cultivados, a oferta mundial da temporada 2016/17 também deve ser a maior da história, de 338 milhões de toneladas, alavancada pelas produções do BR, dos Estados Unidos e, até mesmo, da Índia, segundo dados do USDA. A demanda global também segue firme, o que deve favorecer o oitavo crescimento consecutivo das transações entre países. No entanto, como os estoques são abundantes e a relação estoque final/consumo segue aumentando, no médio prazo, as cotações em dólar não apontam sinais de reação. No balanço dos primeiros seis dias de jan/17, o Indicador da soja Paranaguá ESALQ/BM&FBovespa, referente ao grão depositado no corredor de exportação e negociado na modalidade spot (pronta entrega), no porto de Paranaguá (PR), caiu 1,8%, fechando a R$ 74,30/saca de 60 kg nessa sexta-feira, 6. Fonte: Cepea – ",2.0,2017-01-09,2017.0,1.0
8246,5/10/2009,SOJA: Indicadores são os menores do ano,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/soja-indicadores-sao-os-menores-do-ano.aspx,"5/10/2009 - Os preços da soja chegaram aos menores patamares do ano nos últimos dias. Segundo pesquisas do Cepea, os valores caíram tanto no mercado interno quanto no externo. Ainda que a influência do mercado externo do grão seja menor sobre os preços domésticos, as fortes quedas das últimas semanas na CBOT somadas à valorização do Real frente ao dólar e à menor liquidez para exportação no curto prazo acabaram pressionando os preços no Brasil. De 25 de setembro a 2 de outubro, o Indicador ESALQ/BM&FBovespa (produto posto porto de Paranaguá) caiu 1,55%, fechando a R$ 44,3/saca de 60 kg na sexta-feira, 2. O Indicador CEPEA/ESALQ (média de cinco regiões do Paraná) da soja em grão teve baixa de 0,34%, fechando a R$ 43,25/sc de 60 kg. Ambos os indicadores estão nos menores níveis do ano. ",2.0,2009-10-05,2009.0,10.0
4054,02/01/2017,SOJA/CEPEA: Alta do dólar e recuo produtor impulsionam preços a recordes em 2016,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/soja-cepea-alta-do-dolar-e-recuo-produtor-impulsionam-precos-a-recordes-em-2016.aspx,"Cepea, 02/01/2017 – Os preços da soja subiram com força no mercado brasileiro em 2016, atingindo recordes. Segundo pesquisadores do Cepea, o impulso veio da postura retraída de produtores, que negociaram grande parte da safra 2015/16 antecipadamente. Além disso, a demanda (interna e externa) aquecida, favorecida pela valorização do dólar frente ao Real, contribuiu para elevar as cotações. O movimento de alta nos preços internos da oleaginosa vinha sendo verificado desde meados de 2015, quando o clima desfavorável prejudicou parte das lavouras. Em 2016, as reações foram mais intensas em junho e julho, refletindo também os embarques aquecidos. Como consequência do forte ritmo de embarque de soja, compradores brasileiros tiveram dificuldade em adquirir o grão para abastecer a demanda interna. Assim, algumas unidades paralisaram o processamento em setembro, devendo retomar as atividades apenas neste ano. ",2.0,2017-01-02,2017.0,1.0
1066,03/02/2020,OVOS/CEPEA: Poder de compra cai para o menor patamar em um ano,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/ovos-cepea-poder-de-compra-cai-para-o-menor-patamar-em-um-ano.aspx,"Cepea, 03/02/2020 – Com os preços dos principais insumos utilizados na avicultura de postura, milho e farelo de soja, em alta, o poder de compra de avicultores consultados pelo Cepea caiu para o menor patamar desde janeiro de 2019. Apesar das recentes valorizações, as cotações dos ovos neste início de ano ainda estão abaixo das registradas em dezembro/19. No mercado de milho, pesquisas do Cepea apontam que o preço da saca segue firme, mesmo com o ritmo mais lento das negociações. Quanto ao farelo de soja, ainda segundo a Equipe Grãos/Cepea, o valor da tonelada em Campinas segue estável frente ao de dezembro. Fonte: Cepea – ",2.0,2020-02-03,2020.0,2.0
8257,,SOJA: CBOT e câmbio derrubam cotações internas,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/soja-cbot-e-cambio-derrubam-cotacoes-internas.aspx,"28/9/2009 - Os preços da soja no Brasil caíram fortemente nos últimos dias. De acordo com análises do Cepea, os valores internos acompanharam as quedas da taxa de câmbio e da Bolsa de Chicago (CBOT). Entre 18 e 25 de setembro, o Indicador ESALQ/BM&FBovespa (produto posto porto de Paranaguá) registrou forte queda de 6,66% no período, fechando a R$ 43,40/saca de 60 kg nessa sexta-feira, 25. O Indicador CEPEA/ESALQ (média de cinco regiões do Paraná) da soja em grão recuou 2,62%, fechando a R$ 45/sc de 60 kg no período. ",2.0,,,
4016,06/02/2017,SOJA/CEPEA: Farelo registra o menor preço desde abril/16,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/soja-cepea-farelo-registra-o-menor-preco-desde-abril-16.aspx,"Cepea, 06/02/2017 – O Brasil começou 2017 com maior competitividade nas transações internacionais, principalmente no mercado de farelo de soja. Segundo pesquisadores do Cepea, a retração de parte dos vendedores argentinos (devido às incertezas sobre o tamanho da safra daquele país), os valores elevados do derivado nos Estados Unidos e os consequentes baixos prêmios e preços ofertados no Brasil atraíram importadores para o mercado nacional. Mesmo com a maior demanda externa, as cotações domésticas do derivado em janeiro caíram para os menores patamares reais desde abril/16, de acordo com dados do Cepea, refletindo as expectativas de safra brasileira recorde, o consumo interno enfraquecido e a desvalorização do dólar frente ao Real. No mercado brasileiro, os preços do farelo de soja caíram 4% entre dezembro/16 e janeiro/17 e fortes 25% em um ano, em termos reais, na média das praças acompanhadas ",2.0,2017-02-06,2017.0,2.0
8268,,SOJA: Preços internos descolam dos da CBOT,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/soja-precos-internos-descolam-dos-da-cbot.aspx,"21/9/2009 - A negociação de soja no mercado doméstico seguiu lenta nos últimos dias. Segundo pesquisas do Cepea, a relação de oferta e demanda locais tem influenciado a formação de preços internos. No período, também houve deslocamento de preços entre Brasil e a Bolsa de Chicago (CBOT) - a queda internacional foi de 4,4% em sete dias. No País, o Indicador CEPEA/ESALQ (média de cinco regiões do Paraná) da soja em grão teve leve alta de 0,26% em sete dias, fechando a R$ 46,21/saca de 60 kg nessa sexta-feira, 18 de setembro. O Indicador ESALQ/BM&FBovespa (produto posto porto de Paranaguá) subiu 0,21%, fechando a R$ 46,5/sc de 60 kg no período. ",2.0,,,
8281,,SOJA: Menor demanda interna pressiona cotação,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/soja-menor-demanda-interna-pressiona-cotacao.aspx,"14/9/2009 - As cotações internas da soja oscilaram na semana passada, mas acabaram acumulando queda nos últimos sete dias. Segundo pesquisas do Cepea, os preços foram influenciados pela menor demanda brasileira, com a paralisação de parte das esmagadoras. Mesmo as fortes altas dos prêmios no curto prazo não influenciaram a formação de preços. Neste cenário, o Indicador CEPEA/ESALQ (média de cinco regiões do Paraná) da soja em grão teve baixa de 2,08% em sete dias, fechando a R$ 46,09/saca de 60 kg nessa sexta-feira, 11 de setembro. O Indicador ESALQ/BM&FBovespa (produto posto porto de Paranaguá) desvalorizou 3,09%, fechando a R$ 46,04/sc de 60 kg no mesmo período. ",2.0,,,
8282,,"FRANGO: Insumos caem, mas não aumentam poder de compra",https://www.cepea.esalq.usp.br/br/diarias-de-mercado/frango-insumos-caem-mas-nao-aumentam-poder-de-compra.aspx,"11/9/2009 - Os preços das carnes de frango e do animal vivo têm diminuído nos últimos dias devido à maior oferta de animais, segundo pesquisas do Cepea. O alojamento de matrizes nos últimos meses aumentou a disponibilidade do animal no mercado. De acordo com pesquisadores do Cepea, os principais insumos de produção do animal (milho e farelo de soja) também têm registrado quedas nos preços nas últimas semanas, mas não o suficiente para aumentar ou manter o poder de compra do avicultor. No acumulado deste segundo semestre (de 31 de junho a 9 de setembro), o frango vivo desvalorizou 28,8% no interior de São Paulo. O preço médio do milho caiu 11,6% na região de Campinas (SP) e o do farelo de soja, 4,1% no mesmo período. ",2.0,,,
1069,31/01/2020,FRANGO/CEPEA: Poder de compra frente ao milho é o pior desde maio de 2018,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/frango-cepea-poder-de-compra-frente-ao-milho-e-o-pior-desde-maio-de-2018.aspx,"Cepea, 31/01/2020 – Enquanto o preço do frango vivo segue praticamente estável desde meados de novembro, as recentes altas nas cotações do milho reduziram o poder de compra do avicultor paulista consultado pelo Cepea à pior situação desde maio de 2018. Frente ao farelo de soja, a situação permaneceu estável, uma vez que tanto os preços do insumo quanto do animal tiveram pouca alteração em janeiro no interior de São Paulo. No mercado de milho, o preço da saca segue firme, mesmo com o ritmo mais lento das negociações. A sustentação vem da demanda, tendo em vista que parte dos compradores consultados pelo Cepea necessita repor estoques. Quanto ao farelo de soja, ainda segundo o Cepea, as indústrias de processamento da oleaginosa estão retomando os trabalhos neste fim de janeiro, após o recesso de fim de ano, cenário que pressionou os preços do farelo. Fonte: Cepea – www.cepea.esalq.usp.br",2.0,2020-01-31,2020.0,1.0
1078,10/02/2020,SOJA/CEPEA: Dólar bate novo recorde e impulsiona preços no Brasil,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/soja-cepea-dolar-bate-novo-recorde-e-impulsiona-precos-no-brasil.aspx,"Cepea, 10/02/2020 – As cotações da soja subiram na parcial de fevereiro, conforme apontam dados do Cepea. Entre 31 de janeiro e 7 de fevereiro, os Indicadores ESALQ/BM&FBovespa da soja Paranaguá (PR) e CEPEA/ESALQ Paraná subiram 1,7% e 0,5%, respectivamente, fechando a R$ 86,79/sc de 60 kg e a R$ 80,73/sc na sexta-feira, 7. A alta está atrelada ao novo patamar recorde do dólar, que fechou a R$ 4,319 no dia 7, aumento de 0,84% entre as duas últimas sextas-feiras. Quanto à colheita, as atividades estão em ritmo lento no Brasil. Além do atraso no semeio em setembro e início de outubro de 2019, as chuvas das últimas semanas atrapalharam a colheita em Mato Grosso, Mato Grosso do Sul, Goiás, Minas Gerais, São Paulo e Paraná. Fonte: Cepea – ",2.0,2020-02-10,2020.0,2.0
8315,,SOJA: Vendedor se afasta e preço cai,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/soja-vendedor-se-afasta-e-preco-cai.aspx,"Cepea, 24/8/2009 - Os preços da soja no mercado interno tiveram fortes baixas nos últimos dias, pressionados pelas quedas no mercado internacional (Bolsa de Chicago). Entre 14 e 21 de agosto, o Indicador CEPEA/ESALQ (média de cinco regiões do Paraná) da soja em grão teve queda de 2,25%, fechando a R$ 47,16/saca de 60 kg nessa sexta-feira, 21. O Indicador ESALQ/BM&FBovespa (produto posto porto de Paranaguá) registrou expressivo recuo de 4,07%, passando para R$ 48,23/sc de 60 kg no mesmo período. Os menores preços fizeram com que vendedores consultados pelo Cepea se afastassem do mercado no período, diminuindo a liquidez. ",2.0,,,
6470,,SUÍNOS/CEPEA: Farelo de soja cai ainda mais que vivo e favorece relação de troca,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/suinos-cepea-farelo-de-soja-cai-ainda-mais-que-vivo-e-favorece-relacao-de-troca.aspx,"Cepea, 1º/03/2013 - De acordo com dados do Cepea, os preços do suíno vivo e da carne seguem em queda no mercado brasileiro - esse movimento persiste desde o final de janeiro. Quanto aos insumos para a produção suinícola, as cotações do farelo de soja têm caído ainda com mais força em praticamente todas as praças. Os preços do milho também têm recuado em certas praças, mas não de forma intensa - em algumas regiões, inclusive, verifica-se alta. Nesse cenário, na parcial de fevereiro, o poder de compra de produtores tem aumentado frente ao farelo de soja, mas caído frente ao milho. Segundo pesquisadores do Cepea, as desvalorizações do animal vivo seguem atreladas basicamente à fraca demanda, já que o peso dos animais ainda está abaixo do ideal em algumas regiões acompanhadas pelo Cepea, o que representa certa diminuição da oferta. ",2.0,,,
8327,17/08/2009,SOJA: Queda na CBOT pressiona cotação no Brasil,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/soja-queda-na-cbot-pressiona-cotacao-no-brasil.aspx,"Cepea, 17/08/2009 - Os preços da soja no mercado interno caíram nos últimos dias. Entre 7 e 14 de agosto, o Indicador CEPEA/ESALQ (média de cinco regiões do Paraná) da soja em grão teve queda de 1,28%, fechando a R$ 48,25/saca de 60 kg nessa sexta-feira, 14. O Indicador ESALQ/BM&FBovespa (produto posto porto de Paranaguá) caiu 1,93%, a R$ 50,28/sc de 60 kg. Segundo análises do Cepea, a queda está atrelada ao fraco desempenho das cotações na CBOT, em especial na última sexta-feira, 14, devido principalmente ao bom desenvolvimento das lavouras norte-americanas. ",2.0,2009-08-17,2009.0,8.0
8335,10/08/2009,SOJA: Dólar impede alta no Brasil,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/soja-dolar-impede-alta-no-brasil.aspx,"Cepea, 10/08/2009 - Os preços da soja no mercado brasileiro ficaram praticamente estáveis nos últimos sete dias. O Indicador CEPEA/ESALQ (média de cinco regiões do Paraná) da soja em grão teve leve alta de 0,18% entre 31 de julho e 7 de agosto, fechando a R$ 48,88/saca de 60 kg nessa sexta-feira, 7. O Indicador ESALQ/BM&FBovespa (produto posto porto de Paranaguá) teve queda de 0,56%, a R$ 51,27/sc de 60 kg no mesmo período. Segundo análises do Cepea, as fortes altas na Bolsa de Chicago (CBOT) na semana passada não foram repassadas ao mercado interno devido à queda do dólar (2,2%) no período. A influência da moeda norte-americana é mais rápida em Paranaguá para, depois, alcançar as demais regiões. ",2.0,2009-08-10,2009.0,8.0
5949,,"SOJA/CEPEA: Em algumas regiões, chuvas ainda são insuficientes",https://www.cepea.esalq.usp.br/br/diarias-de-mercado/soja-cepea-em-algumas-regioes-chuvas-ainda-sao-insuficientes.aspx,"Cepea, 24/2/2014 - O clima esteve mais favorável às lavouras de soja na semana passada. Chuvas foram registradas em quase todas as regiões produtoras, mas o volume hídrico ainda é deficitário em alguns estados, como São Paulo e Minas Gerais. Segundo pesquisadores do Cepea, no Paraná, Rio Grande do Sul, Mato Grosso e Mato Grosso do Sul, as chuvas vieram em bons volumes, mas, para os dois primeiros estados, ainda há necessidade de que as precipitações sejam mais constantes para que não prejudique o desenvolvimento do grão da atual safra. Segundo a Emater/RS, as chuvas das últimas semanas favoreceram a manutenção da umidade do solo das lavoras gaúchas. Assim, o grão tem se desenvolvido de forma satisfatória. Até o último dia 20, da área semeada, 1% já havia sido colhida. Para o Paraná, de acordo com o Deral/Seab, até o dia 16, cerca de 32% da área de soja safra 2013/14 já havia sido colhida. ",2.0,,,
8228,3/11/2009,SOJA: Indicador é o menor desde Dezembro/07,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/soja-indicador-e-o-menor-desde-dezembro-07.aspx,"3/11/2009 - O Indicador ESALQ/BM&FBovespa, referente à soja posta no porto de Paranaguá, chegou ao menor patamar desde a primeira quinzena de dezembro de 2007, fechando a R$ 43/saca de 60 kg na sexta-feira, 30 de outubro. Segundo análises do Cepea, a queda é de 3,37% em sete dias. No mesmo período (23 a 30 de outubro), o Indicador CEPEA/ESALQ (média de cinco regiões do Paraná) da soja em grão teve queda de 1,3%, fechando a R$ 44,52/sc de 60 kg. Conforme pesquisadores do Cepea, neste período de entressafra, a expectativa era de que os preços continuassem firmes no Brasil devido à menor oferta e ao possível aumento do interesse de indústrias processadoras. Entretanto, o mercado está bastante desaquecido, com valores pressionados pelo patamar externo e câmbio, além do menor interesse de compra nos mercados doméstico e internacional. A intensidade da queda dos preços, especialmente no porto de Paranaguá, reforça a perspectiva de que os preços a serem recebidos pelos produtores no ano que vem sejam menores que os obtidos em 2009. ",2.0,2009-11-03,2009.0,11.0
1036,20/01/2020,"SOJA/CEPEA: Com preços elevados, produtor retoma negociação",https://www.cepea.esalq.usp.br/br/diarias-de-mercado/soja-cepea-com-precos-elevados-produtor-retoma-negociacao.aspx,"Cepea, 20/01/2020 – Os negócios envolvendo a soja em grão voltaram a se aquecer no mercado brasileiro, devido à firme demanda doméstica. De acordo com pesquisadores do Cepea, os atuais patamares elevados de preços estimulam sojicultores a comercializarem o produto remanescente da safra 2018/19 e os poucos volumes já disponíveis da temporada 2019/20. A maior liquidez, os baixos estoques atuais, o atraso na colheita de verão e o clima mais seco em parte das regiões Sul e Nordeste explicam o movimento de alta dos preços. Na parcial de janeiro, os Indicadores ESALQ/BM&FBovespa da soja Paranaguá (PR) e CEPEA/ESALQ Paraná estão nos maiores patamares para o mês desde 2016, em termos reais (valores deflacionados pelo IGP-DI de dezembro). Fonte: Cepea – www.cepea.esalq.usp.br",2.0,2020-01-20,2020.0,1.0
8220,13/10/2009,SOJA: Queda do dólar limita alta do Indicador,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/soja-queda-do-dolar-limita-alta-do-indicador.aspx,"13/10/2009 - Os preços da soja subiram no mercado interno nos últimos dias. Segundo pesquisas do Cepea, os valores foram impulsionados pela forte alta na Bolsa de Chicago (CBOT), de 9% entre 2 e 9 de outubro. No entanto, a desvalorização do dólar frente ao Real, de 2,3% em sete dias, foi o fator que limitou as cotações que, na maior parte das vezes, seguem nominais devido à baixa oferta e demanda regionais - o dólar fechou a R$ 1,7370 nessa sexta-feira, 9. Nesse cenário, o Indicador CEPEA/ESALQ (média de cinco regiões do Paraná) da soja em grão teve alta de 0,6%, fechando a R$ 44,57/saca de 60 kg nessa sexta-feira. O Indicador ESALQ/BM&FBovespa (produto posto porto de Paranaguá) subiu 2,12% em sete dias, fechando a R$ 44,17/sc de 60 kg na sexta.",2.0,2009-10-13,2009.0,10.0
8198,26/10/2009,SOJA: Entressafra e CBOT dão suporte aos preços,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/soja-entressafra-e-cbot-dao-suporte-aos-precos.aspx,"26/10/2009 - Os preços da soja estiveram levemente firmes nos últimos dias no mercado brasileiro, conforme análises do Cepea. No mercado doméstico, os preços encontraram suporte no período de entressafra do Brasil, o que reduz a disponibilidade do produto, e no forte aumento das cotações na CBOT. Entre 19 e 26 de outubro, o Indicador CEPEA/ESALQ (média de cinco regiões do Paraná) da soja em grão subiu 0,71%, fechando a R$ 45,11/saca de 60 kg na sexta-feira, 23. O Indicador ESALQ/BM&FBovespa (produto posto porto de Paranaguá) teve leve alta de 0,56% nos últimos sete dias, fechando a R$ 44,5/sc no período. ",2.0,2009-10-26,2009.0,10.0
8110,21/12/2009,SOJA: Colheita inicia na semana do Natal,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/soja-colheita-inicia-na-semana-do-natal.aspx,"21/12/2009 - A colheita da safra nacional de soja começa nesta semana no Cerrado brasileiro, segundo pesquisas do Cepea. Neste ano, as chuvas mais intensas favoreceram o plantio no período ideal, o que pode representar aumento da área pronta para colheita mais cedo. Quanto aos preços, o mercado foi marcado na semana passada pela baixa liquidez em praticamente todas as praças pesquisadas pelo Cepea. O Indicador CEPEA/ESALQ (média de cinco regiões do Paraná) da soja em grão teve leve baixa de 0,27% entre 11 e 18 de dezembro, fechando a R$ 42,82/saca de 60 kg na sexta-feira. O Indicador ESALQ/BM&FBovespa (produto posto porto de Paranaguá) teve leve alta de 0,70% nos últimos sete dias, fechando a R$ 41,67/sc na sexta. ",2.0,2009-12-21,2009.0,12.0
6398,26/04/2013,"SUÍNOS/CEPEA: Apesar de quedas, preços do vivo ainda sustentam poder de compra",https://www.cepea.esalq.usp.br/br/diarias-de-mercado/suinos-cepea-apesar-de-quedas-precos-do-vivo-ainda-sustentam-poder-de-compra.aspx,"Cepea, 26/04/2013 - Os preços do suíno vivo vêm despencando, com quedas observadas em todos os meses de 2013, segundo informações do Cepea. No entanto, o patamar de preços em abril, em termos nominais, ainda é maior que o verificado em todos os meses de abril de anos anteriores, considerando-se a série histórica do Cepea, iniciada em 2004. No mercado de insumos, a previsão de safra recorde de milho no Brasil tem pressionado as cotações do grão. Após atingir valores recordes nos últimos meses do ano passado, o cereal tem apresentado sucessivas desvalorizações em 2013 nas regiões pesquisadas pelo Cepea. Em relação ao farelo de soja, a safra nacional do grão também em patamar recorde e problemas de estocagem e de transporte têm influenciado quedas nas cotações do derivado. Nesse cenário, o poder de compra do suinocultor frente ao milho e ao farelo de soja está melhor que em abril do ano passado. ",2.0,2013-04-26,2013.0,4.0
