data,titulo,materia
13/04/2023 10:43,"Em livro, técnicos da Epagri/Cepa analisam os impactos da pandemia de Covid-19 na agropecuária catarinense","Analistas da Epagri/Cepa participam da autoria do livro  “O legado econômico e social da Covid-19 no Brasil e em Santa Catarina” , recém-lançado pela editora Insular. O capítulo escrito por eles discorre sobre os impactos da pandemia na agropecuária catarinense, com análise do comportamento da produção, dos mercados e dos preços globais e brasileiro de carnes, grãos, olerícolas e frutas. O livro tem 14 capítulos, escritos por 24 autores brasileiros Mercados globais e nacional O texto inicia pela análise da evolução dos mercados globais e a recuperação da economia, evolução dos preços globais com o avanço da crise sanitária e econômica e o ciclo de altas cotações das commodities agropecuárias. “O período de impactos da pandemia e redução da atividade de produção e serviços na economia mundial intensificou o processo inflacionário em vários países com aumento na demanda relativa e depois contida pela elevação dos juros nacionais e internacionais”, pontua Rogério. O conteúdo segue com a evolução no mercado nacional com breve análise dos índices de volume trimestral do PIB total e agropecuário e a evolução da inflação de alimentos com índices de preços agrícolas internacionais, no atacado, no varejo e geral. “Os efeitos das crises sanitária e econômica reduziram a oferta e a demanda de produtos com restrição orçamentária e aumentaram o nível de desemprego no país. O índice de preços no atacado chegou a variação média de mais de 30% entre 2020 e 2021, devido ao reflexo das dificuldades na distribuição dos produtos, fechamento do comércio e demora na aprovação de medidas efetivas contra a Covid-19” destaca Rogério. Carnes Com relação às carnes, o capítulo destaca o fechamento de frigoríficos, as barreiras sanitárias, o impacto no preço de insumos e o aumento das exportações para o setor de carnes. “Os impactos mais significativos observados no setor foram devidos à corrosão do poder de compra da população no mercado doméstico e ao aumento no preço dos insumos”, afirma Alexandre. Grãos No setor de grãos, o texto fala do impacto no mercado da soja, do milho e do arroz, com as dificuldades iniciais no comércio mundial ocasionadas pelos protocolos sanitários e posterior valorização das cotações internacionais, que incentivou o aumento nas exportações e diminuiu os estoques internos e a oferta doméstica, aumentando os preços ao consumidor. “Houve reflexo nos preços ao consumidor, com aumento no preço de insumos e nos custos da logística interna e externa; depois, a estratégia foi o aumento nas exportações com o aumento nos preços das commodities, visto que os países dependentes de grãos procuraram reforçar estoque por questão de segurança alimentar ”, comenta Haroldo. O texto também mostra os impactos sobre o comércio e o consumo do alho e da cebola, que com o fechamento de restaurantes, refeitórios e escolas, tiveram redução da demanda. Por outro lado, o consumo das famílias aumentou no decorrer da pandemia por conta da realização de maior número de refeições em casa. No caso específico do alho, o aumento do consumo interno ocorreu pelo entendimento de que essa hortaliça contribuía para melhorar a imunidade do organismo. “Em função da crise sanitária, houve aumento no custo de logística para a distribuição interna do alho e da cebola. Quanto à importação dessas hortaliças, a falta de  containers para transporte, o alto custo do frete internacional e o controle sanitário rígido contribuíram para a redução das importações na entressafra e consequentemente para o aumento dos preços ao consumidor”, pontua Jurandi. Frutas As frutas como a banana e maçã sofreram os maiores efeitos do controle da pandemia nos mercados e suprimentos com a redução na demanda interna. “Além dos efeitos climáticos que afetaram o setor, houve redução na demanda com o fechamento de feiras, restaurantes, escolas e refeitórios; aumento no custo da distribuição interna e controle sanitário, redução dos volumes negociados no atacado, barreiras sanitárias aduaneiras e aumento nos preços ao consumidor”, destaca Rogério. Estudo de hortifrútis no atacado O capítulo traz, ainda, uma pesquisa sobre os impactos no atacado de hortifrútis de origem catarinense negociados nos entrepostos estadual e brasileiros, em relação aos volumes, preços e valores transacionados e adequações na distribuição e comercialização seguindo os protocolos sanitários de segurança e a diminuição na demanda em vários segmentos de compradores institucionais e consumidores, por conta da crise econômica e sanitária.  Também é apresentado o resultado de pesquisa no mercado atacadista das centrais de abastecimento estaduais e brasileiras, com a evolução no fluxo da quantidade comercializada no período entre 2017 e agosto de 2021, a variação dos preços (com cálculo de índice trimestral) e a evolução nos valores negociados. “No caso dos produtos hortifrútis, ocorreu redução do volume comercializado, com elevação dos preços devido aos entraves logísticos na distribuição e comercialização e, ainda, adequações transitórias relativas ao controle sanitário e nova configuração da participação de compradores nas centrais de abastecimento no período”, afirma Rogério. Como adquirir o livro Interessados podem adquirir o livro em livrarias ou diretamente  no site da editora , pelo preço de R$69,00."
13/04/2023 10:42,Wall St abre em alta após dados econômicos diminuírem o nervosismo com juros,"(Reuters) - Os principais índices de Wall Street abriram em alta nesta quinta-feira, com a moderação dos preços ao produtor em março e um salto nos pedidos semanais de auxílio-desemprego trazendo alívio aos investidores preocupados com o quanto o Federal Reserve aumentará a taxa de juros para controlar a inflação. O Dow Jones subia 0,07% na abertura, para 33.668,97 pontos. O S&P 500 abriu em alta de 0,20%, a 4.100,04 pontos, enquanto o Nasdaq Composite ganhava 0,57%, para 11.997,42 pontos. (Reportagem de Ankika Biswas em Bengaluru)"
13/04/2023 10:37,Preços ao produtor dos EUA caem inesperadamente em março,"WASHINGTON (Reuters) - Os preços ao produtor nos Estados Unidos caíram inesperadamente em março, uma vez que o custo da gasolina diminuiu, e há sinais de que o núcleo da inflação ao produtor está arrefecendo. O índice de preços ao produtor para a demanda final caiu 0,5% no mês passado, informou o Departamento do Trabalho nesta quinta-feira. Os dados de fevereiro foram revisados para mostrar que o índice ficou inalterado, em vez da queda de 0,1% relatada anteriormente. Nos 12 meses até março, o índice de preços ao produtor avançou 2,7%. Esse foi o menor aumento na comparação anual desde janeiro de 2021 e seguiu avanço de 4,9% em fevereiro. A taxa anual de inflação ao produtor está arrefecendo à medida que as grandes altas do ano passado saem do cálculo. Economistas consultados pela Reuters previam que o índice ficaria inalterado no mês e subiria 3,0% na comparação anual. Os mercados financeiros estão apostando que o Federal Reserve aumentará os juros em mais 0,25 ponto percentual em sua reunião de política monetária de 2 a 3 de maio, de acordo com a ferramenta FedWatch, do CME Group. Esse provavelmente será o último aumento de juros na campanha de aperto monetário mais rápida do Fed desde o final dos anos 1980. Uma queda de 1,0% nos preços dos bens foi responsável por dois terços do recuo do índice geral ao produtor no mês passado. Os preços dos bens haviam recuado 0,3% em fevereiro. Os preços da gasolina despencaram 11,7% no mês passado. Houve também quedas nos preços do óleo diesel, do gás natural residencial e da energia elétrica. Os preços da gasolina devem se recuperar depois que a Arábia Saudita e outros produtores de petróleo da Opep+ anunciaram no início deste mês novos cortes na produção de petróleo. Os preços dos alimentos subiram 0,6%. Excluindo os componentes voláteis de alimentos e energia, o núcleo dos preços dos bens subiu 0,3%, após um ganho semelhante em fevereiro. Os preços dos serviços caíram 0,3%, a maior queda desde abril de 2020. Excluindo os componentes de alimentos, energia e serviços comerciais, os preços ao produtor subiram 0,1% em março. O núcleo do índice havia avançado 0,2% em fevereiro. Nos 12 meses até março, o núcleo ganhou 3,6%, após alta de 4,5% em fevereiro. (Por Lucia Mutikani)"
13/04/2023 10:28,NOAA prevê 62% do El Niño já em maio e mostra tendência de intensidade no período de chuvas no Brasil,
13/04/2023 10:19,B3 começa quinta-feira com mais desvalorizações para o milho,
13/04/2023 09:53,Diferencial em NY: Setor exportador quer avançar com diálogo para valorizar café do Brasil no mercado internacional,
13/04/2023 09:52,"Reuters: Fim de isenção de encomendas internacionais de até US$50 visa igualdade na concorrência, diz Haddad","SÃO PAULO (Reuters) - O ministro da Fazenda, Fernando Haddad, disse nesta quinta-feira que a decisão do governo do presidente Luiz Inácio Lula da Silva de acabar com a isenção para encomendas internacionais de até 50 dólares visa garantir isonomia na concorrência entre as varejistas brasileiras e empresas de fora do país. Em entrevista à GloboNews em Xangai, onde acompanha Lula em visita oficial à China, o ministro afirmou que há muita confusão e desinformação em relação à medida e que há reclamações de companhias brasileiras sobre o que veem como ""concorrência desleal"", principalmente por parte de varejistas chinesas que vendem para o Brasil via internet. ""Eu tenho visto muita confusão e muita desinformação... o que está se reclamando por parte de algumas empresas é que está havendo uma espécie de concorrência desleal por parte de alguns sites, não de todos"", disse Haddad à emissora. ""Então isso está sendo investigado e pode ser coibido. O melhor que pode acontecer para o consumidor e para a economia brasileira é uma isonomia na concorrência. Você tem que ter igualdade de condições de concorrência. Quando isso não tem, prejudica muito a economia"", afirmou. A decisão do governo de acabar com a isenção de encomendas internacionais de até 50 dólares, parte de um esforço para taxar compras feitas em grandes varejistas internacionais, gerou uma onda de críticas e reações nas redes sociais no Brasil. DÓLAR Na entrevista, antes de embarcar com Lula para Pequim onde o presidente brasileiro se reunirá com o presidente da China, Xi Jinping, na sexta-feira, Haddad reforçou a defesa feita por Lula mais cedo de um comércio que não passe pelo dólar. ""Nós já fizemos comércio em moedas locais, por crédito recíproco, tem várias modalidades de comércio bilateral que não precisam de uma moeda de um terceiro país para acontecer"", disse. ""E o presidente Lula tem o desejo de patrocinar esse tipo de comércio bilateral sem essa necessidade ou com a intermediação de uma outra moeda que faça parte de um bloco de países que estão comercializando muito hoje... vamos pensar em comércio bilateral com moedas locais."" O ministro fez um balanço positivo da visita de Lula à China até aqui, e afirmou que há grande interesse do país asiático de investir no Brasil, em diversas áreas. Ele citou, por exemplo, os setores de telecomunicações e automotivo e o interesse chinês em obras de infraestrutura no Pará e na Bahia. ""Há um desejo muito grande da China investir no Brasil em todas as áreas. Nós tivemos reuniões com empresas voltadas para a infraestrutura... empresas voltadas para comunicação... empresas voltadas para o ramo automobilístico, em especial a questão do carro elétrico"", elencou. Na segunda parte da viagem de Lula ao país asiático, em Pequim, Haddad afirmou que haverá ""novidades"" em tema como a geopolítica mundial e a busca pela paz. A China é uma das principais aliadas da Rússia e tem defendido negociações de paz para colocar fim à guerra na Ucrânia, invadida em fevereiro do ano passado por tropas russas. Lula, por sua vez, tem defendido que um grupo de países, que inclua a China, busque intermediar conversas de paz. (Por Eduardo Simões e Fernando Cardoso, edição Alberto Alerigi Jr.)"
13/04/2023 09:51,"Autoridades do BCE estão convergindo para alta de 0,25 p.p. em maio, dizem fontes","Por Balazs Koranyi WASHINGTON (Reuters) - As autoridades do Banco Central Europeu estão convergindo para um aumento de 25 pontos-base em sua taxa de juros em maio, mesmo que outras opções permaneçam na mesa e o debate ainda não esteja resolvido, de acordo com cinco fontes com conhecimento direto da discussão. O BCE elevou os juros em pelo menos 50 pontos-base em cada uma de suas últimas seis reuniões, o ritmo mais rápido já registrado, para combater a inflação alta. Mas uma série de fatores agora sustentam uma abordagem mais cautelosa, disseram as fontes, que não quiseram ser identificadas, à Reuters. A incerteza permanece alta após a volatilidade do setor financeiro no mês passado e os aumentos anteriores de juros ainda não afetaram a economia, portanto, menos agressividade é necessária porque os impactos dos movimentos passados ainda estão se desenvolvendo, disseram as fontes. As fontes acrescentaram que o pico dos juros já está à vista e que essa ""última milha"" é mais segura para navegar em altas menores. Outro argumento a favor do gradualismo foi que a taxa de depósito do BCE, agora em 3%, já está em um nível que restringe o crescimento. As fontes disseram que o debate ainda está em aberto e que as perspectivas podem mudar, especialmente sobre os dados de inflação de abril e a pesquisa trimestral de empréstimos bancários do BCE, ambos previstos para serem divulgados apenas dois dias antes da reunião de 4 de maio. Um porta-voz do BCE se recusou a comentar. Algumas das fontes disseram que prefeririam que o BCE não fornecesse nenhuma orientação sobre sua mudança de junho, da mesma forma que está mantendo suas opções abertas agora, para que as autoridades tenham liberdade para agir sobre as novas projeções econômicas previstas para então. As fontes disseram que alguns estão defendendo manutenção em maio, principalmente as mesmas autoridades do sul da Europa que não apoiaram o aumento de 50 pontos-base do mês passado, enquanto outros, também um pequeno grupo, defendem outro aumento de 50 pontos-base. Os mercados atualmente precificam aumentos de 25 pontos-base para maio e junho, enquanto um terceiro aumento desse tamanho é totalmente precificado até setembro. As fontes argumentaram que os aumentos de juros são necessários porque a inflação continua muito alta e o núcleo da inflação, que exclui os preços voláteis de alimentos e energia, pode subir por vários meses, tornando qualquer pausa um sinal errado a ser enviado. (Por Balazs Koranyi)"
13/04/2023 09:34,"UBS contrata JPMorgan para explorar IPO de negócios domésticos do Credit Suisse, diz blog","ZURIQUE (Reuters) - O UBS contratou o JPMorgan para avaliar uma possível oferta pública inicial dos negócios domésticos do Credit Suisse, publicou o blog suíço especializado Inside Paradeplatz nesta quinta-feira. No mês passado, o UBS comprou o Credit Suisse por 3 bilhões de francos como parte de uma fusão de emergência arquitetada pelas autoridades suíças. O negócio foi acertado com uma promessa de apoio do Estado suíço da ordem de 200 bilhões de francos. Falando em assembléia geral de acionistas na semana passada, o vice-presidente do UBS Lukas Gaehwiler disse que ""todas as opções estão sobre a mesa"" em relação aos negócios domésticos do Credit Suisse. O executivo também disse que o banco continuará a operar sob sua antiga marca na Suíça no futuro próximo. Representantes do UBS e do Credit Suisse não comentaram o assunto."
13/04/2023 09:22,Reuters: Haddad diz que existe desejo grande da China de investir no Brasil,"(Reuters) - O ministro da Fazenda, Fernando Haddad, afirmou nesta quinta-feira que existe um desejo muito grande da China de investir no Brasil, e que na sexta-feira haverá novidades sobre a intenção do governo brasileiro de contribuir para a paz global. Haddad acompanha o presidente Luiz Inácio Lula da Silva em viagem à China, e deu as declarações entrevista à Globonews. Na sexta-feira, Lula vai se encontrar com o mandatário chinês, Xi Jinping, em Pequim. (Reportagem de Eduardo Simões em São Paulo)"
13/04/2023 09:19,"Após queda nos embarques do Brasil no comparativo anual, arábica avança mais de 3% em NY",
13/04/2023 09:16,Bolsa de Rosário faz novo corte em projeções de soja e milho da Argentina,"BUENOS AIRES (Reuters) - A bolsa de grãos de Rosário, da Argentina, cortou ainda mais sua previsão para a safra de soja 2022/2023 do país, para 23 milhões de toneladas, abaixo dos 27 milhões de toneladas estimados anteriormente, à medida que uma seca histórica atinge o setor agrícola do país. A bolsa também cortou sua previsão para a produção de milho da Argentina para 32 milhões de toneladas, abaixo dos 35 milhões de toneladas estimados anteriormente. ""A onda de calor de março, somada ao cenário de seca, resultou nos piores rendimentos domésticos dos últimos 15 ciclos de safra"", afirmou em um relatório na quarta-feira. Maior exportador mundial de óleo e farelo de soja e terceiro maior exportador de milho, a Argentina foi duramente atingida pela seca, considerada a pior em 60 anos, que começou em maio do ano passado. No início da temporada, em meados de 2022, a bolsa previa safras de soja e milho de 47 milhões e 55 milhões de toneladas, respectivamente. (Reportagem de Walter Bianchi; Texto de Sarah Morland)"
13/04/2023 08:55,Mapa lança Plano de Ação Estadual para o ABC+ no Paraná,
13/04/2023 08:54,CNA protocola pedido de liminar no STF para barrar invasões pelo MST a propriedades rurais,
13/04/2023 08:54,"Costa Rica tem produção ""excepcional"" de café em 2022/23 com alta de 14%, diz instituto","SÃO JOSÉ, 12 de abril (Reuters) - A Costa Rica alcançou uma produção de café ""excepcional"" na safra 2022/23, 14% maior que a anterior, devido ao rendimento de novas lavouras e ao maior cuidado com as plantações, disse o Instituto do Café (Icafé) nesta quarta-feira. O país da América Central, conhecido pelos grãos arábicas de alta qualidade, produziu 1,464 milhão de sacas de 60 quilos, segundo os dados finais da safra, 90% das quais destinadas à exportação. “As lavouras de café tiveram melhor rendimento, com algumas safras renovadas e mais cuidado por parte dos produtores, estimulados pelos bons preços”, disse Víctor Vargas, chefe das unidades regionais do Icafé, à Reuters. Além disso, o instituto disse em comunicado que ""tecnologia de ponta"" e boas práticas agrícolas ajudaram no resultado. (Reportagem de Alvaro Murillo)"
13/04/2023 08:51,Avança trabalho do grupo que estuda mudanças no sistema nacional de pesquisa agropecuária,
13/04/2023 08:39,Importações de soja pela China aumentam 8% em março apesar de demanda moderada,"PEQUIM (Reuters) - As importações de soja da China em março aumentaram 7,9% em relação ao mesmo mês do ano anterior, mostraram dados nesta quinta-feira, elevando as chegadas do primeiro trimestre a um recorde mesmo com a demanda não crescendo como esperado. As importações totais da oleaginosa em março chegaram a 6,85 milhões de toneladas, de acordo com a Administração Geral das Alfândegas, somando 23 milhões de toneladas no primeiro trimestre, alta de 13,5% em relação ao ano anterior e o maior volume para o período. ""Acho que provavelmente havia uma expectativa em dezembro de demanda voltando. No geral, a recuperação da demanda decepcionou, mas se um importador comprou cargas em dezembro ou janeiro, elas chegarão em março"", disse Darin Friedrichs, fundador da Sitonia Consulting. Embora as chegadas de março tenham sido menores do que em fevereiro, um declínio incomum, as importações devem aumentar novamente em abril e maio, para bem mais de 9 milhões de toneladas por mês, segundo analistas e traders, pesando ainda mais nos preços do farelo de soja. A soja é esmagada para fazer o farelo de soja, um dos principais ingredientes da ração animal e necessário em grandes quantidades para o enorme rebanho de suínos da China. Os produtores de suínos, no entanto, vêm perdendo dinheiro desde o início do ano, com os preços dos suínos oscilando em torno de 15 iuanes (2,18 dólares) por quilo, pressionados pela demanda fraca e excesso de oferta. ""A suinocultura da China é menos lucrativa agora, o que não é propício para a demanda de curto prazo por farelo de soja"", disse um analista de futuros chinês, que pediu para permanecer anônimo. Os preços do farelo de soja já caíram cerca de um terço desde que atingiram uma máxima de quatro anos em novembro passado. As esmagadoras estão reduzindo seus planos de importação de soja em resposta à demanda mais fraca, e as compras depois de maio podem ser menores do que nos anos anteriores, disse um analista da Donghai Futures à Reuters, recusando-se a ser identificado por causa da política da empresa. (Por Qin Ningwei e Dominique Patton)"
13/04/2023 08:38,Minério de ferro recua com maior preocupação sobre demanda da China,"Por Enrico Dela Cruz (Reuters) - Os contratos futuros de minério de ferro caíram nesta quinta-feira, com o pessimismo sobre a demanda por aço na China prevalecendo, mesmo com os traders monitorando um forte ciclone que pode interromper os embarques da Austrália, importante fornecedora do ingrediente siderúrgico. O enfraquecimento dos preços do aço na China indicou uma demanda fraca em um momento em que a atividade de construção no maior consumidor de minério de ferro está se recuperando. O aumento dos riscos de recessão também obscureceu as perspectivas para as exportações chinesas de aço, disseram analistas. O plano da China, ainda não confirmado, de limitar sua produção anual de aço bruto, em meio à busca para conter a especulação do preço do minério de ferro, também tem sido um empecilho para o mercado. A China deve divulgar um plano em que limita a produção das siderúrgicas domésticas aos níveis de 2022, informou a Bloomberg nesta quinta-feira. O minério de ferro mais negociado para setembro na Dalian Commodity Exchange da China encerrou as negociações diurnas com queda de 3,1%, a 769 iuanes (111,89 dólares) a tonelada. Na Bolsa de Cingapura, o contrato de referência do minério de ferro para maio caiu 2,3% para 115,55 dólares a tonelada. ""O minério de ferro está enfrentando pressão do controle de preços e os riscos políticos continuam a aumentar"", disseram analistas da Sinosteel Futures em nota. Enquanto isso, Port Hedland, na região noroeste da Austrália, se preparava na quinta-feira para o Ilsa, ciclone tropical mais poderoso da região em uma década, com potencial para interromper o fornecimento e dar suporte aos preços do minério de ferro. Port Hedland é o maior ponto de exportação de minério de ferro do mundo. (Por Enrico Dela Cruz em Manila)"
13/04/2023 08:38,China banirá embarcações em área perto de Taiwan por destroços de foguetes,"Por Liz Lee PEQUIM (Reuters) - A China proibirá embarcações a partir de uma área perto de Taiwan no domingo por causa da possibilidade de queda de destroços de foguetes, disse sua agência de segurança marítima nesta quinta-feira, enquanto o Japão buscava detalhes de Pequim sobre uma zona de exclusão aérea relatada para o mesmo local. A China não comentou sobre a zona de exclusão aérea, mas a Coreia do Sul, que também foi informada sobre os planos, disse que foi devido à queda de um objeto relacionado a um veículo de lançamento. A interrupção ocorre durante tensão na região sobre os exercícios militares chineses perto de Taiwan, uma demonstração de força em resposta a uma reunião na semana passada em Los Angeles entre a presidente de Taiwan, Tsai Ing-wen, e o presidente da Câmara dos Deputados dos Estados Unidos, Kevin McCarthy. A China considera Taiwan como seu próprio território e se opõe a qualquer interação entre a liderança taiwanesa e autoridades estrangeiras. Taiwan rejeita as reivindicações de soberania da China. O governo de Taiwan confirmou na quarta-feira uma reportagem da Reuters de que a China estava planejando impor uma zona de exclusão aérea de 16 a 18 de abril - quando o Japão sediará uma reunião dos ministros das Relações Exteriores do G7 - mas depois disse que a China reduziu o plano para apenas 27 minutos na manhã de domingo, depois que Taipé protestou. A zona de exclusão aérea afetará cerca de 33 voos, informou a Agência Central de Notícias oficial de Taiwan, citando o ministro dos Transportes da ilha, Wang Kwo-tsai. Em um breve comunicado, a Administração de Segurança Marítima da China divulgou as coordenadas para a zona, dizendo que a entrada de navios foi proibida das 9h até 15h no domingo, pois ""pode haver destroços de foguetes caindo"". As coordenadas correspondem a uma área retangular a nordeste de Taiwan, com o ponto mais próximo a 118 km de Taiwan, ilustrado em um mapa divulgado pelo Ministério dos Transportes de Taiwan na noite de quarta-feira. A área fica a noroeste da ilha japonesa de Ishigaki e perto de um grupo de ilhotas disputadas no Mar da China Oriental que o Japão chama de Senkaku e a China de Diaoyu. Uma autoridade graduada de Taiwan, falando sob condição de anonimato porque não estava autorizada a falar com a mídia, disse à Reuters que a China não mudou seu aviso anterior de 27 minutos de restrições de voo no domingo e que a nova determinação abrange apenas navios, não aeronaves. O Japão buscou uma explicação da China na quarta-feira sobre o que estava acontecendo, disse seu secretário-chefe de gabinete, Hirokazu Matsuno. ""O governo continua coletando e analisando informações detalhadas, incluindo a comunicação com o lado chinês, e tomará as medidas apropriadas com base nos resultados"", afirmou Matsuno em um briefing. O Ministério das Relações Exteriores da China se recusou a comentar. (Reportagem de Liz Lee; Reportagem adicional de Yimou Lee e Ben Blanchard em Taipé e Chang-ran Kim em Tóquio)"
13/04/2023 08:37,Novo chefe do BC do Japão promete manter estímulos e rejeita aperto prematuro,"Por Leika Kihara e David Lawder WASHINGTON (Reuters) - O presidente do Banco do Japão, Kazuo Ueda, disse nesta quarta-feira que o banco central tem que prestar mais atenção ao risco de não cumprir sua meta de inflação de 2% com aperto monetário prematuro, em vez de ficar atrás da curva no combate ao aumento muito forte dos preços. Enquanto outros países estão vivenciando uma inflação elevada, a situação é ""bastante diferente"" no Japão, disse Ueda em briefing do Japão como presidente do G7, junto do ministro das Finanças, Shunichi Suzuki. ""Não nego a possibilidade"", disse Ueda quando questionado por um repórter se o Japão poderia arriscar ficar atrás da curva ao lidar com o risco de uma inflação muito alta ao manter a política monetária ultrafrouxa por um período prolongado. ""Mas o Banco do Japão deve prestar mais atenção ao (risco de) não conseguir atingir a inflação de 2%"" com o fim prematuro da política frouxa, e não com o atraso no aumento dos juros, disse Ueda, que está em Washington para sua primeira reunião internacional desde que assumiu o cargo no domingo. Ueda disse ter explicado a seus pares na reunião do G7 que o banco central japonês continuará com sua flexibilização monetária até que a meta de inflação de 2% seja atingida de maneira estável e sustentável. O Japão continua sendo uma exceção entre uma onda global de bancos centrais apertando a política monetária para combater o aumento dos preços, enquanto o banco central japonês se concentra em apoiar uma economia frágil até que aumentos duradouros na inflação e nos salários apareçam. Os mercados, no entanto, estão fervilhando com especulações de que o Banco do Japão eliminará ou encerrará sua controversa política de controle de rendimentos de títulos sob Ueda, devido aos crescentes efeitos colaterais da flexibilização prolongada, como o impacto nos lucros dos bancos."
13/04/2023 08:21,"Feijão, por Ibrafe: Negócios seguem em ritmo lento","O frio e os preços do Feijão  Os negócios vão acontecendo nas fontes, porém seguem com ritmo lento. Muitos produtores reportam que os compradores pedem “sigilo” quanto ao negócio realizado justamente porque acabam pagando aqui e ali os valores ao redor de R$ 400 para os melhores lotes no Distrito Federal e em Goiás. "
13/04/2023 08:17,Embrapa Gado de Leite: Custo de produção de leite cresce em março,"*Por Paulo do Carmo Martins e Samuel José de Magalhães Oliveira, Pesquisadores em economia da Embrapa Gado de Leite; e Manuela Sampaio Lana e Alziro Vasconcelos Carneiro, Analistas em economia da Embrapa Gado de Leite Após uma queda no custo de produção de leite em fevereiro, o mês de março fechou em ligeira elevação de 0,2%. Mas, em 2023, a inflação de custos acumulada nos dois primeiros meses do ano está em 1,4%, enquanto a variação anual de custos de produção de leite registrou uma deflação de -3,5%. Custo da mão de obra impactou a inflação de custos em março O custo do grupo Mão de obra registrou expressiva elevação de 4,6%, puxado pela elevação do custo da mão de obra variável, ou seja, os diaristas, que cresceu 25% em apenas um mês. Este grupo tem peso significativo na composição do índice final, e impactou sobremaneira o cálculo final da inflação de custos. Também ocorreu elevação no grupo Energia e combustível, de 1,6%, dada a elevação do preço da gasolina nos postos. Os grupos Sanidade e reprodução e Qualidade do leite também pressionaram a inflação ao produtor de em março. Num outro extremo, os grupos relacionados à alimentação do rebanho continuaram mantendo a tendência de queda. O grupo Minerais registrou variação expressiva de -6,3% somente em março. Também os grupos Volumosos e Concentrado tiveram quedas expressivas de preços. Respectivamente, registraram -1,9% e -0,7%. Os dados constam do Gráfico 1. O primeiro trimestre do ano fechou com elevação acumulada no custo de produção de 1,4%. O Custo do grupo Mão de obra subiu 10,9%, seguido pela Qualidade do leite, que acumulou 9,2% de alta. foram elevações percentuais expressivas para um período de apenas três meses. Dois outros grupos também contribuíram para a elevação do custo: Energia e combustível e Sanidade e reprodução. Mas, com menor impacto,registraram elevação de 2,2% e 1,0%, respectivamente. Num outro extremo, a alimentação registrou deflação. O grupo Minerais acumulou queda de preços, o mesmo ocorrendo com os grupos Volumosos e Concentrado. Os dados constam do Gráfico 2.  Na comparação de custos verificados em doze meses, houve uma variação acumulada de -3,5%. Isso se deveu à forte elevação dos custos de produção em março de 2022, quando o impacto da guerra da Ucrânia chegou até às fazendas de leite, e à posterior acomodação dos preços de insumos importantes para a produção de leite. Os grupos que geraram a inflação nos custos foram aqueles com formação de preços no mercado internacional. Passado o soluço inflacionário, foram também estes grupos tiveram quedas: Volumosos (-19,6%), Energia e combustível (-13,4%), Concentrado (-7,6%) e Minerais (-1,1%). Outros três grupos apresentaram variação positiva de preços: Qualidade do leite (28,8%). Mão de obra (17,9%) e Sanidade e reprodução (9,8%). Os dados são apresentados no Gráfico 3.  O Gráfico 4 mostra a variação mensal do ICPLeite/Embrapa. Conforme se verifica, ao longo de 2022 ocorreram impactos de forte e rápida elevação nos custos em momentos específicos, seguido por períodos de queda contínua nos custos de produção, caracterizando um período de forte volatilidade nos preços dos insumos. Desde maio/2022 e nos meses subsequentes é mais barato produzir leite que em março/2022. "
13/04/2023 08:16,Tilápia/Cepea: Firme demanda na Quaresma eleva preço da tilápia em março,"As cotações da tilápia avançaram em março – trata-se do oitavo mês consecutivo de alta. Esse movimento resultou da demanda aquecida e da oferta restrita de animais. Segundo agentes consultados pelo Cepea, a procura por parte da indústria, do varejo, das redes de food service e de feiras costuma aumentar no período da Quaresma, que é considerada a melhor época do ano para o setor. De acordo com levantamento do Cepea, no Norte do Paraná, o valor pago ao produtor pela tilápia in natura teve média de R$ 9,10/kg em março, aumento de 2,13% em relação ao do mês anterior. Na região dos Grandes Lagos (noroeste do estado de São Paulo e divisa de Mato Grosso do Sul), a cotação média foi de R$ 9,32/kg em março, aumento de 4,84% na comparação mensal. Na praça de Morada Nova de Minas (MG), o valor médio da tilápia foi de R$ 8,85/kg, avanço de 1,61% entre fevereiro e março. E, no Oeste do Paraná, o preço do animal avançou 4,09%, na mesma comparação, com média de R$ 8,91/kg no último mês."
13/04/2023 08:15,Boi/Cepea: Arroba do boi volta a ser negociada acima do valor da carne,"Os preços do boi gordo estão mais firmes no mercado paulista. Segundo pesquisadores do Cepea, além da retomada dos envios de carne bovina à China, a possibilidade de manter o gado no pasto, devido às condições mais favoráveis das pastagens, também reforça a sustentação aos valores internos da arroba. Já no mercado atacadista da Grande São Paulo, o ritmo de vendas da carne bovina segue lento, o que mantém os preços da carcaça praticamente estáveis. Assim, com a recente recuperação no valor da arroba bovina e a estabilidade nas cotações da carne, nesta parcial de abril, a média de preço do animal para abate voltou a superar a da proteína. Vale lembrar que, em março, o boi gordo para abate foi negociado abaixo da carcaça casada, devido às desvalorizações um pouco mais intensas da arroba bovina nas primeiras semanas daquele mês, que resultaram em queda na média mensal."
13/04/2023 08:14,Suínos/Cepea: Preços do vivo têm comportamentos distintos dentre regiões,"As movimentações no mercado independente de suíno vivo foram distintas dentre as regiões acompanhadas pelo Cepea nos últimos dias. Nas praças em que a oferta está ligeiramente menor, os valores reagiram, influenciados também pela leve melhora na procura por animais neste início de mês. Já nas regiões em que a oferta de animais ainda está elevada e acima da demanda, os preços seguiram em queda. Sobre o mercado da carne suína, segundo pesquisadores do Cepea, diante da melhora na liquidez (ainda que de forma tímida), frigoríficos conseguiram ajustar positivamente os valores dos produtos. "
